,t,p,v,q,R,fa,pwm
50,30.3,"[0.45179684856608177, -1.5537743188285473, 2.351299568842833]","[-0.19312842897539118, 0.0563565597779475, 0.05709852505936617]","[0.002073040185198273, -0.12173142312525514, -0.03200182483192335, -0.992044351426244]","[[0.9683136365236535, -0.0639991673835634, 0.24139325926722235], [0.06298975085580327, 0.9979421202846345, 0.01190435097080144], [-0.24165862354272735, 0.0036781597467791935, 0.9703532751175808]]","[-2.972284785899447, -0.09303671634433988, 0.6829359673687474]","[1548.4336182006264, 1720.5663817993736, 1597.8806270940504, 1728.9512819028182]"
51,30.310000000000002,"[0.4499682305136887, -1.5531332537880909, 2.3519210884699677]","[-0.1896928458720597, 0.05681198754885044, 0.057182284540117846]","[0.0016831352138943908, -0.12294634866397212, -0.03155765026918682, -0.9919093606051026]","[[0.9677753226598564, -0.06301852805912922, 0.24379703659915353], [0.06219078674370495, 0.9980012660711659, 0.011098830893674107], [-0.24400949976889685, 0.0044207605983704375, 0.9697614273525845]]","[-2.855202893818164, -0.10281919922943744, 1.1631476588903151]","[1549.4648057992756, 1719.5351942007244, 1588.0843449068823, 1733.59162609674]"
52,30.32,"[0.4483679144442316, -1.5525631738091408, 2.352446406511278]","[-0.18699052551096135, 0.056979919234752804, 0.05673418705445492]","[0.001420297614321424, -0.12413436179266281, -0.03108503795877132, -0.9917767926593212]","[[0.9672476043403534, -0.062011453968705804, 0.24613885838456995], [0.061306223017068076, 0.9980622494050703, 0.010534679121732327], [-0.24631545840558566, 0.004900206271518776, 0.9691761290195234]]","[-3.0498621604404255, -0.13597815720352474, 1.0395384690101626]","[1548.803976629185, 1724.5017075057497, 1588.9801168540757, 1731.4551111909025]"
53,30.330000000000002,"[0.4470139441886338, -1.5520696891909653, 2.352867919681295]","[-0.18507942126058483, 0.05683763260309873, 0.05571219732500147]","[0.0012945701471336131, -0.12529333549092272, -0.03058174032531864, -0.9916468390806805]","[[0.9667314666108049, -0.06097697427789951, 0.24841429977875243], [0.06032817023085413, 0.998124954623955, 0.010230889289699376], [-0.24857266061104263, 0.005095863712206339, 0.9685986004697236]]","[-3.147592789843015, -0.21582138305380993, 0.7277228315802553]","[1546.3174022658159, 1735.9399495772475, 1601.412988670921, 1722.0061286101]"
54,30.34,"[0.44542411605591586, -1.5514608258449358, 2.3533573136512618]","[-0.18324536895093219, 0.0558495631705122, 0.05095147579228667]","[0.0010715895374782945, -0.1264445698444628, -0.030143563281404762, -0.991514431001814]","[[0.9662051515385366, -0.06004654934689097, 0.250678628391134], [0.05950456263442589, 0.9981793134165653, 0.009747972766433714], [-0.2508078344992727, 0.005497986804352562, 0.968020123744863]]","[-3.212914254126393, -0.3631724424467178, -0.04326597863919979]","[1548.5456523508562, 1739.783967280715, 1604.6759509210722, 1718.7728261754282]"
55,30.35,"[0.44356852747408987, -1.5507219558062895, 2.353923194495871]","[-0.18149813739376422, 0.05390848076347142, 0.04197801794880178]","[0.0007390258215268092, -0.1275870836424148, -0.029778762956272395, -0.9913792572358722]","[[0.9656681392011321, -0.059232676100594954, 0.25293036187910095], [0.058855515503374776, 0.9982239747075554, 0.009064080780185895], [-0.2530183909781322, 0.006133461300092383, 0.9674405963292141]]","[-3.1614105528191248, -0.40937734956224114, -0.06322180784614773]","[1556.086482529335, 1735.0709484191657, 1597.6064226287485, 1722.5432412646676]"
56,30.36,"[0.44182327509006264, -1.5500128212817492, 2.354447326357865]","[-0.17806010306519843, 0.05222754431753653, 0.03862754343646712]","[0.00047129015234461215, -0.12871510113695658, -0.029407886456758923, -0.9912450312394034]","[[0.965134533024663, -0.058422166978277436, 0.25514868960039433], [0.058179518339781876, 0.9982692433172415, 0.008504806202579039], [-0.2552041281895477, 0.006636150115444405, 0.9668637363675548]]","[-2.7737811540327537, -0.3499806788941489, 1.3924212035013053]","[1562.0533348926576, 1728.3133278756986, 1594.0533348926576, 1726.9311139698723]"
57,30.37,"[0.44028436998777104, -1.5493592971790755, 2.3548933805875887]","[-0.17145998265071605, 0.05103312465394431, 0.045792995236487805]","[0.00032479385426668515, -0.1298160081014685, -0.02902564648730577, -0.9911125777315507]","[[0.9646095631153203, -0.057619693503950284, 0.2573057021373422], [0.057451039737483126, 0.9983137440520258, 0.008179801667360133], [-0.25734341154372303, 0.0068921725708256535, 0.9662943284412369]]","[-2.572645640205145, -0.18112369992075844, 2.118354837782663]","[1565.0765835234665, 1717.7319576678672, 1597.0765835234665, 1732.4737364596886]"
58,30.38,"[0.43870809675640166, -1.5487005694546319, 2.355339282804488]","[-0.16541574384035634, 0.05178651136337089, 0.050217376528103756]","[0.00019291113285988454, -0.1309554922966067, -0.0285998952196672, -0.9909751909460977]","[[0.9640645713161373, -0.056734098797442505, 0.25953625349176707], [0.05663304770794985, 0.9983631788120202, 0.007872967009688677], [-0.2595583224445131, 0.007108286422802869, 0.9657004048998789]]","[-2.7612521920938313, 0.3030537674851251, 1.4073276539117856]","[1567.956095630509, 1712.5297530088144, 1600.5297530088144, 1735.4263426216946]"
59,30.39,"[0.4370664731214386, -1.548032741494473, 2.3557849191772133]","[-0.1603436459445985, 0.055946274997132645, 0.04984809893394253]","[8.658503301661006e-05, -0.1321624414051122, -0.028098050206705416, -0.9908291767101897]","[[0.963486053573582, -0.05570362248564824, 0.26189594027766233], [0.055657849328237766, 0.9984198604159655, 0.007598595782041756], [-0.2619056717600818, 0.007255431874124666, 0.9650650394304832]]","[-2.875290647640645, 0.4208433365115103, 0.9545233079308666]","[1570.5842373834346, 1716.7347798134954, 1604.7347798134954, 1733.8494575699392]"
60,30.400000000000002,"[0.43557935097191974, -1.5473817068294178, 2.3561991458428575]","[-0.15535705419974477, 0.05794695964647088, 0.04824517409288217]","[-5.692881373407752e-05, -0.1333605910695595, -0.027645567317666094, -0.990681388698764]","[[0.9629002925122634, -0.054760713922764284, 0.26423885877566317], [0.05479108216375815, 0.9984703805313283, 0.007260861763380396], [-0.2642325634582536, 0.007486455028368592, 0.9644288408151149]]","[-2.921510954344299, -0.010291524023614093, 0.774142834911066]","[1564.550503043904, 1723.5148466400583, 1610.8376196440495, 1728.4851533599417]"
61,30.41,"[0.43427264880880306, -1.5467502826300197, 2.3565766936448127]","[-0.15047031274784642, 0.05742636755927981, 0.045201650678482176]","[-0.00024386886297105286, -0.13454846513327173, -0.027250727328960462, -0.9905315293509117]","[[0.9623068785006018, -0.05391978487174668, 0.26656228508833263], [0.05405103359657288, 0.9985133384959956, 0.006849967476154293], [-0.2665357026727772, 0.007816206667353434, 0.9637919638364718]]","[-2.9162055663859276, -0.23553755263886716, 0.7375990901293221]","[1548.401813742487, 1733.3019310651594, 1619.1566414053855, 1718.6980689348406]"
62,30.42,"[0.4329583145636508, -1.5461294460227286, 2.356965095890309]","[-0.14487160153872916, 0.056308125865115896, 0.043292541370211414]","[-0.0005399108546958654, -0.13563524558711176, -0.026826091241473008, -0.9903950249729427]","[[0.9617660379781149, -0.05299039272730656, 0.26869391227661826], [0.053283316492793845, 0.9985592946616051, 0.00620767689851957], [-0.2686359774852169, 0.008346576996198268, 0.9632047333132445]]","[-2.7819614249966853, -0.32753890523273727, 0.9860787225278429]","[1543.0504857968474, 1735.1626976661446, 1621.2286149811043, 1715.5582015559037]"
63,30.43,"[0.43163334496393607, -1.5455233632919696, 2.357368623871496]","[-0.13828075597213757, 0.05435705566552905, 0.04296424529015598]","[-0.0009879870929770686, -0.13658115145651967, -0.026359934101974146, -0.9902771308299311]","[[0.9613005149042071, -0.05193739899317205, 0.27055846812895007], [0.052477160652304004, 0.9986073845335929, 0.0052437782564705455], [-0.2704542950302921, 0.009157302351391889, 0.9626882549189362]]","[-2.8313746888823763, -0.3256939213455669, 1.1540360750437255]","[1552.7453491571866, 1725.9780902721388, 1614.595287418767, 1721.6812731519074]"
64,30.44,"[0.4304014912973084, -1.5449081026929596, 2.3577698369801006]","[-0.13312938267905375, 0.05314422522681405, 0.04306073062340731]","[-0.0013174277188502822, -0.13756514645224574, -0.025936987219922793, -0.9901517787140491]","[[0.9608053836819155, -0.051000643786412454, 0.2724890891093136], [0.051725572334748, 0.9986502514871823, 0.0045271440925838125], [-0.27235240868568555, 0.009744957689171009, 0.9621473670624195]]","[-3.157473177053008, -0.16638375245835696, 1.2450038132279673]","[1558.913434771594, 1721.913434771594, 1609.1731304568118, 1725.6850760786956]"
65,30.45,"[0.4292798331932462, -1.5442819807910402, 2.358168310614611]","[-0.12968151437933456, 0.05280504490424846, 0.043659912168299765]","[-0.0015064721996589537, -0.1385942170066115, -0.02556517636228915, -0.9900176006594821]","[[0.9602751838439354, -0.05020237245535209, 0.2744984548272686], [0.05103752579516794, 0.9986873589023102, 0.0041035032160016555], [-0.2743444019173919, 0.010069239186267934, 0.9615778014118286]]","[-3.1935537806077354, -0.10028389519365885, 1.2146745674818398]","[1560.9078495128315, 1723.9078495128315, 1605.184300974337, 1727.1808871346236]"
66,30.46,"[0.4279842867639856, -1.5435719117814928, 2.35861650561816]","[-0.12457561251515309, 0.05238632354006466, 0.04306618370432454]","[-0.0018269964326593881, -0.13964613138098542, -0.025057953398520724, -0.9898820534383665]","[[0.9597408745971242, -0.04909857076244569, 0.2765579601552052], [0.050119102697916675, 0.9987362827845452, 0.003381470544085979], [-0.27637483698932985, 0.010615514465627762, 0.9609900008222392]]","[-2.8525803930565305, -0.12508941133275317, 1.02318548498363]","[1559.2523788608817, 1725.9158737130394, 1604.1448421412993, 1728.2289684282598]"
67,30.470000000000002,"[0.42647825630166986, -1.5427602285562891, 2.359124886113014]","[-0.11746273524770115, 0.05187132130587933, 0.04102849107856756]","[-0.002306671019629046, -0.14072569717681122, -0.024386820142377957, -0.9897448489024386]","[[0.9592017478175476, -0.04762424345926795, 0.2786775725204733], [0.04892267500884732, 0.9987985500469612, 0.002297673013342513], [-0.27845256303534005, 0.011429736052504049, 0.9603805403484754]]","[-2.9246070809256053, -0.06449182554499074, 0.7537072370985793]","[1553.1788853378057, 1727.9403715540648, 1606.675464442581, 1728.7350928885162]"
68,30.48,"[0.4255255631816124, -1.5422283644569603, 2.359451997970001]","[-0.11303880291712301, 0.05208905192933133, 0.03667026187500598]","[-0.0026698100624942636, -0.14148155224047262, -0.02398767574999786, -0.98964655527097]","[[0.9588149940332062, -0.04672318360622688, 0.2801615466945334], [0.04823409909354257, 0.9988347975104138, 0.0015032905363512386], [-0.27990537654216063, 0.012071963862652123, 0.9599515554374407]]","[-3.507683031710238, 0.09517913639583882, 0.30476096620702364]","[1554.156500271391, 1728.1249473112862, 1603.1872102120735, 1730.0938158608924]"
69,30.490000000000002,"[0.4251805502212101, -1.542003800295843, 2.3595800389413135]","[-0.1115678946529758, 0.0531114765177651, 0.02976359805408349]","[-0.0029049686987637326, -0.1418819052001176, -0.023887232029944003, -0.9895909939527366]","[[0.9585976992782385, -0.046452854387529253, 0.2809488945044788], [0.04810150436163848, 0.9988417716383872, 0.0010288702567090753], [-0.28067132785909044, 0.012527793704753836, 0.9597220213000617]]","[-3.533928292158067, 0.08845968251251958, 0.21178093256055597]","[1562.877707378258, 1726.2889037098405, 1593.0889704041222, 1732.3888703626994]"
70,30.5,"[0.42450233237440277, -1.541550050313724, 2.3597984345087566]","[-0.10624045655873054, 0.052846727566525, 0.02538031210249925]","[-0.003155906650319069, -0.14247779988172743, -0.02364769506154595, -0.9895101264360464]","[[0.9582811131254046, -0.04589997418820366, 0.2821157113868145], [0.04769856073288195, 0.9988610405501087, 0.0004929399521309517], [-0.28181719171437675, 0.012984146306441279, 0.9593796205952813]]","[-2.33933555438269, -0.3102728776131261, 0.96643076477128]","[1567.0628461430326, 1725.6457179523225, 1587.7757243688868, 1733.515711535758]"
71,30.51,"[0.4230391799600111, -1.5405564046678732, 2.360229679433265]","[-0.09182814696928306, 0.04954976916400798, 0.026941376301619347]","[-0.003444016115637023, -0.1435343344375938, -0.023080494534786306, -0.9893696448177829]","[[0.9577293409434574, -0.0446816122383, 0.2841760061536275], [0.046658950482101225, 0.9989098287743339, -0.00018912315906689618], [-0.28385804777308876, 0.01344049684523119, 0.9587710369053885]]","[-2.036985438954746, -0.3952365872005664, 1.4089738842070556]","[1560.5623167561698, 1727.8125610812767, 1593.734542973511, 1731.8905791890425]"
72,30.52,"[0.42206389959890533, -1.5398641328966467, 2.3605117747583093]","[-0.08324490113062846, 0.04836624582171938, 0.027282733612552103]","[-0.0036498619233467453, -0.14423684620981267, -0.02259926803592842, -0.9892782994023631]","[[0.9573698804401782, -0.04366104175479327, 0.28554573227500696], [0.04576682004649253, 0.9989517730651656, -0.0007021640968587284], [-0.28521579544340764, 0.013740752689468897, 0.9583646912875787]]","[-3.285850937692518, 0.06937376305043481, 1.1620000588326072]","[1556.561191054779, 1729.438808945221, 1603.5821341783135, 1727.7089329108433]"
73,30.53,"[0.4216801199250306, -1.5395372496586501, 2.360613039699671]","[-0.08172886726135728, 0.04974507111597434, 0.02614530676742358]","[-0.003755970495275732, -0.14451013741403093, -0.022222277260853643, -0.9892465271835511]","[[0.9572457894369973, -0.042881069588028245, 0.28607923559475495], [0.04505217283760961, 0.9989839344391188, -0.0010084728560734906], [-0.2857453707238365, 0.013853850218548111, 0.9582052340215911]]","[-3.7295669742267124, 0.16149592355359238, 0.866732522811267]","[1555.5903659981336, 1730.4096340018664, 1618.144510027995, 1720.4277449860024]"
74,30.54,"[0.4211890435704866, -1.5391281080282995, 2.360733434578219]","[-0.07870331209823211, 0.049536530366016955, 0.02235233299902708]","[-0.0038735860774204867, -0.1449503179182218, -0.021850569719208818, -0.989189852109528]","[[0.9570235261239216, -0.042105768591294813, 0.2869360472148058], [0.0443516787249176, 0.9990147061149104, -0.0013289300231270184], [-0.2865974869642137, 0.013997918133101373, 0.9579484115798312]]","[-3.331575048545587, -0.2298013933549831, 0.2602193356892659]","[1553.7797810299696, 1730.7966301716617, 1626.1865206866464, 1716.0]"
75,30.55,"[0.4205314727914759, -1.5385913243906935, 2.36088351376631]","[-0.07333540228376045, 0.04686484169480475, 0.014438693485199012]","[-0.0040090573195098, -0.14564946391673364, -0.02148706027748392, -0.9890945347725749]","[[0.9566486111589674, -0.04133763367878035, 0.2882944632177536], [0.04367330187637258, 0.9990439987562489, -0.001671515747510113], [-0.2879498917926328, 0.014189830989758413, 0.9575398535965216]]","[-3.1828014102788167, -0.3171281077076278, 0.03364488552159628]","[1550.6661236621194, 1730.2776872770198, 1624.1107491080795, 1716.0]"
76,30.560000000000002,"[0.41998941885075536, -1.5381165951220948, 2.3609914311720455]","[-0.06797359797349148, 0.04558356471035181, 0.008427812704268628]","[-0.004241500420963852, -0.14611281110656973, -0.021154572978213586, -0.9890325559736559]","[[0.9564069175742492, -0.04060564766671418, 0.2892001083188381], [0.043084597865981095, 0.9990688440615354, -0.0022080557538067], [-0.2888411997980685, 0.014571872256230163, 0.9572659688383882]]","[-3.247542016255857, -0.0008571491235029975, 0.410150668395568]","[1552.2752570696275, 1729.2981591993655, 1617.853167462014, 1719.2752570696275]"
77,30.57,"[0.4195803257778105, -1.5377132909623776, 2.361050820006086]","[-0.06261882115072331, 0.045902663456166906, 0.004607023480885935]","[-0.004585558961013543, -0.14630475185310235, -0.020857792429942346, -0.9890089501168379]","[[0.9563196028423464, -0.0399153086539867, 0.28958470732865066], [0.04259886491758213, 0.9990877089699722, -0.002967129416129261], [-0.28920212878071433, 0.015173505998794187, 0.9571476431504776]]","[-3.1886405666563165, -0.000653164475860453, 0.5234077905371652]","[1559.3203630081425, 1727.7884936411124, 1606.7822867014904, 1726.3203630081425]"
78,30.580000000000002,"[0.4191725248176341, -1.537240955887592, 2.361087661349572]","[-0.05628866589213098, 0.044416603714679814, 0.00032013199341380085]","[-0.004790925390947641, -0.1465693201177794, -0.02050557606165234, -0.9889761617973178]","[[0.9561937573200479, -0.03915464646321938, 0.2901036086646673], [0.04196345717236419, 0.9991129825874208, -0.0034652453252338325], [-0.2897106459246282, 0.015487198693153018, 0.956988808687085]]","[-3.0524603864102327, -0.3551919157358061, 0.35105387316937]","[1563.4651874412284, 1726.3022188381574, 1601.2325937206142, 1733.0237183679844]"
