,t,p,v,q,R,fa,pwm
47,19.169999999999998,"[0.38321592888501294, -1.5458819997236755, 2.36879572523848]","[-0.19319146820975827, -0.07669671712636043, 0.06068522124782585]","[0.010489132221893127, -0.10035265449864803, 0.04427691428923339, -0.9939106541237362]","[[0.9759373098715405, 0.08590936916387656, 0.20041199776832352], [-0.09011981821129367, 0.9958585766118538, 0.011963908771836935], [-0.19855429213489473, -0.029737132299571693, 0.979638156359956]]","[-2.814640636959861, -0.1765537931033053, 0.276854588480262]","[1586.9348538778881, 1741.2953314287681, 1593.508143265264, 1727.1802387754399]"
48,19.18,"[0.3814600965807189, -1.5466781956013291, 2.3693552112504417]","[-0.1926840793021445, -0.07737531569703221, 0.060696826698072893]","[0.010816210205791203, -0.10102126035943267, 0.04373879578544938, -0.9938630235352136]","[[0.9757623226524029, 0.0847554092756288, 0.2017487665430547], [-0.08912607802483513, 0.9959389319351878, 0.012662566202940283], [-0.19985641450560035, -0.030336759310340036, 0.9793545063594937]]","[-2.8229261494901334, -0.2979680287922154, 0.2627711301944444]","[1598.0279612865338, 1747.7663107504782, 1592.1215048391832, 1724.8691747319722]"
49,19.189999999999998,"[0.37966739746993927, -1.5475000780014077, 2.369930171306803]","[-0.19102502679395286, -0.07791984004282228, 0.06123963071240725]","[0.011163145895058669, -0.10171469704496691, 0.04321272266664966, -0.9938117541438537]","[[0.9755731995055438, 0.08361971142378061, 0.20313530284023948], [-0.08816153543491925, 0.9960157270428938, 0.013397393218411142], [-0.20120574312963738, -0.03097886919651692, 0.9790586466535246]]","[-2.3257148435951747, -0.23582073434906115, 0.43762673720287637]","[1606.7972375651648, 1753.1013812174176, 1591.6082873045054, 1724.8248619135165]"
50,19.2,"[0.3777187531906746, -1.548430613399919, 2.3705705859737236]","[-0.1844944817062033, -0.07789723559224167, 0.06402938415010116]","[0.01159407891158921, -0.1025131671607951, 0.042737601061415366, -0.9937450927569396]","[[0.9753282800584847, 0.0825634711628922, 0.2047349198564201], [-0.08731765416104897, 0.9960773336095426, 0.014280784363536497], [-0.20275290737962784, -0.031805451730177486, 0.9787124398158378]]","[-2.0083214710650505, -0.18184971591606097, 0.5903099049126137]","[1605.736797857021, 1753.6316010714895, 1594.7896064289368, 1734.3688192868103]"
51,19.21,"[0.37586753028531195, -1.5493068229820288, 2.3712103180962116]","[-0.17888566181695364, -0.07752039292047172, 0.06695006229490501]","[0.011965457685889755, -0.10323130369420562, 0.04227738538146145, -0.993686347803351]","[[0.9751116506112971, 0.08155050175633392, 0.20617081082545138], [-0.08649134094118292, 0.9961387103808421, 0.015051124675953419], [-0.20414733776204366, -0.032508523114795886, 0.9784000608854166]]","[-2.3607110346159192, -0.10256250882106828, 0.560597111449157]","[1604.7178162288637, 1754.2821837711363, 1597.7054594278409, 1742.9752863979543]"
52,19.22,"[0.3742380953201375, -1.5500593552802304, 2.371848496348972]","[-0.1753752267585337, -0.07633709718541055, 0.07016880153191532]","[0.012201256225744755, -0.10376655407995972, 0.04185110429236918, -0.9936456252751353]","[[0.974961486605781, 0.08063816875810777, 0.20723563711645854], [-0.08570249801407652, 0.9961987407900668, 0.01556195998942425], [-0.2051930929292523, -0.03293293949686489, 0.9781667751597899]]","[-2.545421401356769, -0.044182136728224325, 0.5691928694146213]","[1603.7932174018931, 1755.2067825981069, 1600.016956495267, 1749.4474781867482]"
53,19.23,"[0.37262054773937164, -1.5508166449368737, 2.372497004827168]","[-0.17149197870866514, -0.07503470865890528, 0.07375240497002575]","[0.012437036351605885, -0.1043786177782746, 0.0414177626953094, -0.9935968613845072]","[[0.9747790759103667, 0.07970879671197793, 0.20845076248078104], [-0.08490143936653304, 0.9962595078625507, 0.0160685429245513], [-0.20639030559980603, -0.03336105821097122, 0.9779005782973142]]","[-2.309408293578946, 0.012475546309358876, 0.7733536860545414]","[1602.3299778622313, 1756.5955752335722, 1603.6378318923234, 1754.2555309580348]"
54,19.24,"[0.37107477042727866, -1.551602657219264, 2.3732078822024567]","[-0.1653578664114906, -0.07301329554762971, 0.07953888170980734]","[0.0126727053026914, -0.10545444304854704, 0.04094179317133699, -0.9934995476429644]","[[0.9744050786397, 0.07867851983160284, 0.21057556949019268], [-0.0840240921500576, 0.9963251628376808, 0.016545665978688708], [-0.20850019637249628, -0.03381564196385731, 0.9774363445764913]]","[-2.1800590823443367, 0.0566559040222073, 0.948553893494978]","[1597.6146866233166, 1760.7869452237185, 1615.1640993652259, 1749.016318470352]"
55,19.25,"[0.36955419356510205, -1.5523702885300883, 2.3739389974869436]","[-0.15982813406837784, -0.07118929196257526, 0.08501565763088197]","[0.012811630603971473, -0.10645460434646839, 0.040474595908239194, -0.9934107059930278]","[[0.9740581929598002, 0.07768807965801505, 0.21254337846330998], [-0.08314350792593062, 0.9963950827754612, 0.01683700781943678], [-0.2104691961768245, -0.034071836193415944, 0.9770063030302054]]","[-2.4614514027329237, -0.031133267232119288, 0.8044383134822315]","[1596.532928977003, 1761.5822041583153, 1624.1151331353183, 1745.6907988119099]"
56,19.259999999999998,"[0.3681163818739283, -1.5530775517022513, 2.374736579601229]","[-0.156283350819965, -0.07001363526216571, 0.08947529134597958]","[0.012632823295478436, -0.1072062644616311, 0.04003620914946877, -0.9933496890094307]","[[0.9738071116966701, 0.07683127622525841, 0.2139981596368602], [-0.08224854740570688, 0.996474301527475, 0.016513357331510947], [-0.21197507821443595, -0.03368188703598744, 0.9766937313339606]]","[-2.6377416655371, -0.07279327938224667, 0.7499635838963332]","[1607.384689586373, 1751.2237053948256, 1624.6083949811987, 1748.6503698871927]"
57,19.27,"[0.3667262114007596, -1.5537719020591405, 2.37554465789703]","[-0.1525302289722864, -0.06866209307493762, 0.09458731528301961]","[0.012489106712494282, -0.10798103942563167, 0.03957908973324723, -0.9932860799491345]","[[0.9735468051876424, 0.07592954432955883, 0.21550074167036107], [-0.0813238912268099, 0.9965546593655699, 0.01626292919920697], [-0.21352351176931342, -0.0333580941948725, 0.9763678583029151]]","[-2.546471020546762, 0.013814965054908451, 1.054919924429944]","[1616.3868464038678, 1745.2243668222402, 1623.3559027835615, 1750.1295955912974]"
58,19.28,"[0.36551956564116656, -1.5544165093401012, 2.376393169850632]","[-0.14797453986546774, -0.0666330003350204, 0.10221249345149463]","[0.012480567516189174, -0.10884485799913388, 0.03904980789681219, -0.9932124856249503]","[[0.9732547155571888, 0.07485262233064288, 0.2171868714495298], [-0.08028640472683574, 0.9966375926518397, 0.016290969378684565], [-0.2152374163937283, -0.033292452560372485, 0.9759929614196924]]","[-2.4925063988035463, 0.07897001816564281, 1.3546355558938732]","[1618.2639123789359, 1756.0174961788819, 1615.3783723895222, 1745.906197147394]"
59,19.29,"[0.3643069610075189, -1.555063743591785, 2.377259030753954]","[-0.1434991767934902, -0.06474339467159695, 0.10900264711564141]","[0.012461748378512875, -0.10969039874062732, 0.03852667482002873, -0.9931406730035669]","[[0.9729674032980612, 0.07379094722141692, 0.2188362123095284], [-0.0792586838159947, 0.996720780104518, 0.016300525696555896], [-0.21691577339965648, -0.03320455098919364, 0.9756254222981389]]","[-2.6172561724484646, -0.09294022450169309, 0.37708156308479346]","[1620.0, 1766.1546262261586, 1607.3041819822865, 1742.5411917915549]"
60,19.3,"[0.36302097541013645, -1.5557433278548298, 2.378338536489925]","[-0.14001299419336385, -0.06457151218993346, 0.10550983418188128]","[0.01231633619691885, -0.1103108558647526, 0.038079261066194685, -0.9930908012836691]","[[0.9727625166865939, 0.07291507659503431, 0.22003538644487197], [-0.07834957894303492, 0.9967961022551912, 0.016061368607535823], [-0.21815939851918598, -0.03286359212317297, 0.9753591926586577]]","[-2.7321098847769743, -0.23414621493059198, -0.5490730426689581]","[1620.0, 1768.2134077322069, 1598.0396652050688, 1749.7469270627244]"
61,19.31,"[0.36175428275781885, -1.5564213527324824, 2.3794325669692755]","[-0.13614961031640227, -0.06402184074922904, 0.10393660837872647]","[0.012173141851936523, -0.11096975573457964, 0.03763891344924564, -0.9930361305387795]","[[0.9725379674445471, 0.07205190078298226, 0.22131032134814185], [-0.0774553030943094, 0.996870170055037, 0.01582317729913789], [-0.21947758601786013, -0.03253030142544898, 0.975074972290732]]","[-2.5002434894647982, 0.046037942235509, 0.7952130473388639]","[1618.8807240178342, 1770.769502237739, 1590.6995474888536, 1754.9506787667196]"
62,19.32,"[0.3606142248934738, -1.5570891421360884, 2.380621934774892]","[-0.1298103574854751, -0.06099244293356409, 0.11496314422259411]","[0.012044504914759842, -0.11188098561078143, 0.03724494645190712, -0.9929499600145515]","[[0.9721901522140958, 0.07126963401821611, 0.223081634258408], [-0.07665983834244504, 0.9969347218992921, 0.015585178710891419], [-0.22128724649604814, -0.032253183983132, 0.9746743840892232]]","[-2.3216466715527675, 0.2144934430707378, 1.8582439050573978]","[1610.4147585482838, 1776.589853498055, 1595.9907759073226, 1747.0138361390161]"
63,19.33,"[0.35950150525716024, -1.5577463879526077, 2.3818329889231133]","[-0.1238904344031687, -0.0588955669587434, 0.12443811582626291]","[0.01187371127317535, -0.11277941885571216, 0.0368742246166989, -0.9928644403245425]","[[0.9718418761218508, 0.07054399225882196, 0.2248250169576494], [-0.0759004332870189, 0.9969983007179176, 0.015260664149580317], [-0.2230736813715658, -0.03189527864168551, 0.9742793229652188]]","[-2.521296383357322, -0.1452038601178371, 1.2139240707291066]","[1607.1449830370584, 1777.3518196770124, 1600.8805952503762, 1742.886989822235]"
64,19.34,"[0.35847428071650883, -1.5583706607108303, 2.383111862972961]","[-0.11928188515721809, -0.0597149752397917, 0.12906086610119966]","[0.011571080576457787, -0.11363783307624237, 0.03657619759396165, -0.9927809559944599]","[[0.9714965411542842, 0.0699944797818325, 0.22648140537622186], [-0.07525412987406953, 0.9970558755553983, 0.014662217199676834], [-0.22478850085806118, -0.03128797654666192, 0.9739043978037355]]","[-2.604690268647696, -0.3507916468537575, 0.8696048766814659]","[1620.1253008772765, 1762.2946509823594, 1604.5150842456374, 1750.675180526366]"
65,19.349999999999998,"[0.35752245633911023, -1.5589749972372058, 2.3843928159865677]","[-0.1139250442172986, -0.06012802459936274, 0.13421002664827675]","[0.011354000822339887, -0.11440754813070288, 0.03624793107969869, -0.992707354466336]","[[0.9711938053693876, 0.06936920874289575, 0.22796954695019414], [-0.0745651423251273, 0.9971141528385984, 0.014248326398629206], [-0.22632331079304605, -0.030836474077185323, 0.9735638037151574]]","[-2.4101851061252084, -0.2048421305280656, 1.1010974815033858]","[1627.1376130151016, 1752.3103978308163, 1607.4655967462247, 1754.1376130151016]"
66,19.36,"[0.3567336168389525, -1.5595362396353978, 2.38567826288505]","[-0.10695069709938411, -0.05966268913752302, 0.14049707483223514]","[0.011321847854531211, -0.11498553120383054, 0.03585429892693327, -0.9926551155877678]","[[0.9709851596036367, 0.06857820911174221, 0.2290938253708818], [-0.0737856038707911, 0.9971721358984086, 0.014231929165304894], [-0.2274700777013553, -0.03072283159752231, 0.9732998526290382]]","[-2.251036772791662, -0.10581447545607542, 1.2333156784911719]","[1621.249493180085, 1753.2917511366525, 1608.9376267049788, 1748.249493180085]"
67,19.37,"[0.3559390413624544, -1.5601103827760208, 2.3870160693510583]","[-0.09929994759720435, -0.05868129583814632, 0.14672961735047288]","[0.011197912208238783, -0.11556720749486403, 0.0354797658225019, -0.992602516873779]","[[0.9707705565110035, 0.06784638681965774, 0.23021920066065107], [-0.07302283259437295, 0.9972313289316787, 0.014029556765902338], [-0.22863000344925408, -0.030430746600615385, 0.9730373976009958]]","[-2.046285992845056, 0.05332843298678808, 1.2544920872700498]","[1615.340523154513, 1755.382897371239, 1610.5531589484956, 1743.1702615772565]"
68,19.38,"[0.3551295906291273, -1.5607179817479724, 2.3884896612471653]","[-0.08989506617591268, -0.05636159630864598, 0.15282080890626756]","[0.010835954151476816, -0.11615846150407741, 0.03515476277752463, -0.9925489849892228]","[[0.9705422599805711, 0.06726827269840942, 0.2313477969228901], [-0.0723030237510665, 0.9972930005338138, 0.013343384271320001], [-0.22982405533223688, -0.02967747690643227, 0.9727791388677134]]","[-2.004957309868243, 0.1411777223232552, 1.2674780713731266]","[1609.3774817867604, 1760.352098511033, 1612.5408394044132, 1740.18874089338]"
69,19.39,"[0.35434314629086905, -1.5613448901299454, 2.3900114059475337]","[-0.08233048273607198, -0.05464185688638991, 0.1584125421502793]","[0.010460218240286439, -0.11675308990961335, 0.03484355539101756, -0.9924943837766663]","[[0.9703091606381299, 0.06672154047142753, 0.23248251443504195], [-0.0716065916741569, 0.9973528963137455, 0.012627230202448936], [-0.23102462966041173, -0.028899601223801197, 0.9725184750114348]]","[-2.643239312908891, -0.04336069936625167, 1.1582791637901213]","[1605.8350226272903, 1763.0258069348279, 1612.3299547454192, 1738.2783408757634]"
70,19.4,"[0.35362021900778917, -1.5620251087701347, 2.391666093002236]","[-0.0798466739278456, -0.054578513397613077, 0.16262534918470872]","[0.010046443829916882, -0.11735703449513965, 0.03457043565786279, -0.992436830316902]","[[0.9700640046360192, 0.06625990546372541, 0.2336335065395204], [-0.07097598888412958, 0.9974074896597507, 0.011826754121015397], [-0.2322442667794705, -0.028055089361062633, 0.9722523726119127]]","[-2.9851520326727914, -0.24158464516379693, 1.025788210956076]","[1608.9754120073094, 1759.3620193248057, 1606.0491759853815, 1739.3251373357698]"
71,19.41,"[0.35293245375557053, -1.56268198944577, 2.3933045869127643]","[-0.07604287342510842, -0.05569973491073975, 0.16620038379478907]","[0.009649526333305179, -0.11794494941690406, 0.034316154725508835, -0.9923799811993221]","[[0.969822530875523, 0.06583310417210944, 0.23475468264716765], [-0.0703855557532245, 0.9974583263445208, 0.01105715925588993], [-0.23343014409244134, -0.0272468277890211, 0.9719915011088989]]","[-2.617145002643454, -0.5119641088537656, 0.8986841568889457]","[1611.0, 1755.309361180401, 1600.309361180401, 1741.1834471737193]"
72,19.419999999999998,"[0.3523084889487445, -1.5632965240880092, 2.3949136988511657]","[-0.06984398777056822, -0.05897031392301277, 0.1686181995601243]","[0.009283195198725258, -0.11850377899682503, 0.034096056229501924, -0.9923244100894109]","[[0.9695882258854612, 0.0654685103442035, 0.235821425863751], [-0.06986888519306, 0.9975021617323226, 0.010342859374471356], [-0.23455534448181026, -0.026504905422808218, 0.9717409525600766]]","[-2.4380076416361613, -0.6063617901897064, 0.862896376230891]","[1611.0, 1750.551109169957, 1595.551109169957, 1744.5142235810301]"
73,19.43,"[0.35169847251975594, -1.5639346712445839, 2.396577265474443]","[-0.06360862619502275, -0.06093339108094566, 0.1717992522923482]","[0.009000967626767229, -0.11906845064209384, 0.03385573404465077, -0.9922678200689558]","[[0.9693529374966049, 0.06504444829544226, 0.23690505264746972], [-0.06933137337383752, 0.9975454945367861, 0.009800441454952407], [-0.23568611518300434, -0.02592504064714183, 0.9714833241155729]]","[-2.4395377110850944, -0.11975433976570533, 1.210428228959799]","[1611.6729353283977, 1746.730825868641, 1593.6150447881546, 1744.4428457520887]"
74,19.439999999999998,"[0.35112948869335947, -1.5646422804510232, 2.3984010240189404]","[-0.05726596167801151, -0.05905012821270028, 0.17722555529741116]","[0.00896615148155653, -0.11965030816721996, 0.033555918878111025, -0.9922082326711781]","[[0.9691153729165878, 0.0644433123557315, 0.23803777651384622], [-0.06873452350710035, 0.9975869816608288, 0.009762626561554104], [-0.23683430670679034, -0.025822530699954972, 0.9712065885553162]]","[-2.5750510940450217, 0.1402286108024755, 1.1656464002481393]","[1614.32547633005, 1745.66980946798, 1599.9811431921198, 1734.3631899458105]"
75,19.45,"[0.3507026438315744, -1.5651853187650382, 2.3998170458585517]","[-0.05304810729011914, -0.05801220762943359, 0.17846805373330804]","[0.008895815171746388, -0.12007628628009681, 0.033330261856029136, -0.9921651641196853]","[[0.9689416275380006, 0.06400189655056357, 0.23886401626614343], [-0.06827460234759336, 0.9976199855365003, 0.00964788771087799], [-0.23767801686975484, -0.025656583968538572, 0.9710051691936438]]","[-3.10068099351943, -0.10628886910167665, 0.1467792518564046]","[1614.652627793871, 1745.5052645772982, 1602.652627793871, 1729.515793731895]"
76,19.46,"[0.35051916383966314, -1.5654465851248995, 2.400534956589793]","[-0.052468271104999784, -0.05842164960255717, 0.17254720285583644]","[0.008764662601882146, -0.12023537365698321, 0.03323157555746011, -0.9921503785016411]","[[0.9688783101790089, 0.0638337955692505, 0.23916567006110448], [-0.06804908550090924, 0.9976377617148281, 0.009400504827070125], [-0.2380006158711441, -0.025382948444516072, 0.9709333467860216]]","[-3.3596788019147326, -0.2062587706113605, -0.41790084297701924]","[1610.998336703731, 1746.8756237361008, 1598.998336703731, 1733.6268712083026]"
77,19.47,"[0.3502564742319697, -1.5658667341455454, 2.4016616879124153]","[-0.050340085145508126, -0.05846681954524506, 0.16855959454605535]","[0.008549586923486186, -0.12052191485688528, 0.033095760635282856, -0.9921218755251365]","[[0.9687580499992785, 0.06360923105230774, 0.23971076658408816], [-0.06773088140132351, 0.9976629230476945, 0.008986935536169765], [-0.2385789462546872, -0.02494199331780743, 0.9708025178702099]]","[-2.5879457973409767, 0.00569860029857891, 0.5752108470223192]","[1608.7437768087404, 1747.349195292352, 1596.836748909833, 1735.0475858770565]"
78,19.48,"[0.3496317211893641, -1.5670131283492224, 2.404657118964437]","[-0.04113446506115122, -0.056846919139094614, 0.17340874724897334]","[0.00795090265611475, -0.1213910414979366, 0.03279023251775158, -0.9920306711471284]","[[0.968377085045147, 0.06312749603476203, 0.24136869663053392], [-0.06698816945185995, 0.9977222212509606, 0.007814197643763256], [-0.2403258488432539, -0.023735959548920747, 0.9704010500361894]]","[-2.0298429533502524, 0.10301598541531104, 1.2946674373331906]","[1612.887322490503, 1743.7235928208097, 1601.498237801816, 1724.1707784624293]"
