,t,p,v,q,R,fa,pwm
13290,160.0,"[0.17062645331045623, -1.780434174013003, 2.204960511106275]","[-0.26359587375641697, -0.17746236446992472, 0.07386437038465647]","[0.0028427806586573904, -0.039458685513481376, 0.012987691662099567, -0.9991325831992325]","[[0.9965483322150829, 0.02572850706430981, 0.07892275909077681], [-0.026177196616284888, 0.9996461451362401, 0.004655675084224646], [-0.07877507445614632, -0.00670558404758805, 0.9968695296807559]]","[-1.0701299350598252, 0.03147999214653195, 0.5864620808843792]","[1579.761865306317, 1683.3572020405243, 1643.1190673468413, 1741.845129592372]"
13291,160.01,"[0.1681270085573207, -1.7822756932335022, 2.205794960659452]","[-0.2630636957059371, -0.17677873696612564, 0.07472940283237539]","[0.003009045883335345, -0.039996501524990145, 0.013076346799199246, -0.9991097450563523]","[[0.9964586260438458, 0.02588870841710964, 0.08000048353856822], [-0.02637011365015599, 0.9996399575980669, 0.004966717881333141], [-0.07984309422854742, -0.007058750380115032, 0.9967824990208156]]","[-0.8962053438096363, 0.04928608587841167, 0.6851408810319253]","[1577.7034131527078, 1686.0370733559116, 1644.48195362685, 1737.1112200677346]"
13292,160.02,"[0.1655228530392911, -1.7841476700503414, 2.206637819011031]","[-0.2605822082060373, -0.17585659564432116, 0.0771192980123495]","[0.002976414365194277, -0.040363952991702354, 0.013181597416369858, -0.9990936354836586]","[[0.9963939482948634, 0.02609902046936487, 0.08073320486575539], [-0.026579579867446985, 0.9996347276121494, 0.0048833105407156754], [-0.08057626928213021, -0.007011556054595268, 0.9967237392308113]]","[-0.7266389299148606, 0.07419128358854485, 0.8698121360885995]","[1573.6958131400356, 1686.5380233574956, 1650.9943036474422, 1738.6140700724866]"
13293,160.03,"[0.16294874501072681, -1.7859985370559035, 2.207469941895623]","[-0.2583063148089958, -0.17499117682041967, 0.07908434793419564]","[0.002961848372397482, -0.04074011617688296, 0.013287477099503066, -0.9990770735823699]","[[0.9963274573899173, 0.026309095378148985, 0.08148374307965284], [-0.02679175956530813, 0.9996294264305671, 0.00483556288711631], [-0.08132632110997112, -0.007000896330042017, 0.9966630263936949]]","[-0.988051790603681, 0.004346661708542782, 0.407784997695277]","[1570.2510995443024, 1687.1673996962018, 1656.497800911395, 1739.9163001518991]"
13294,160.04,"[0.16073080947085225, -1.787599175701227, 2.2081748102886603]","[-0.2584674623958615, -0.17479812675698247, 0.07601342993915577]","[0.0031614248333433122, -0.04121954504262468, 0.013400813511753948, -0.999055149935247]","[[0.996242554522818, 0.026515678517845514, 0.08244592883489026], [-0.027036928491112982, 0.9996206670959061, 0.005212124649458522], [-0.08227646617639801, -0.007421626394080743, 0.9965817289144179]]","[-1.2005488962402802, -0.04013301618002461, -0.027230283144534795]","[1573.4786457474288, 1689.3190971649526, 1650.0427085051422, 1738.8404514175238]"
13295,160.04999999999998,"[0.1583438349831248, -1.7893210048490382, 2.208930334425905]","[-0.25842174343861335, -0.17418083980508958, 0.07308632102793909]","[0.003328269828723752, -0.04169274474003397, 0.013511147828286107, -0.9990335411021759]","[[0.9961582575476103, 0.026718650309705414, 0.08339483832314713], [-0.027273709127285158, 0.9996126727154201, 0.005523472710367651], [-0.08321496334047389, -0.007776740060566038, 0.9965012050187804]]","[-1.1076583605060064, 0.13400862887182524, 0.07345606099128688]","[1576.4288110862926, 1689.8207695126953, 1644.249580598988, 1738.643216629439]"
13296,160.06,"[0.1553533318518184, -1.7914755268200715, 2.2098667174301707]","[-0.25763743798189054, -0.17204887758400317, 0.07067266125015688]","[0.003378251951578977, -0.042143704110218214, 0.013610763604624102, -0.9990130562662665]","[[0.9960771544946843, 0.026909916992232157, 0.08429618246848024], [-0.027479405194860605, 0.9996065129144468, 0.005602619625833976], [-0.08411226011364102, -0.007897051602103597, 0.9964248350939895]]","[-1.0517544603659064, 0.24785092034875045, 0.1178960278029546]","[1578.388628940826, 1684.4312704127283, 1640.8198993535543, 1741.582943411239]"
13297,160.07,"[0.1524537852097965, -1.7935687409395205, 2.2107796630642493]","[-0.25656103928533497, -0.17024970852955906, 0.06861216714365846]","[0.0034493809545496734, -0.04258219742743593, 0.013708480696963838, -0.9989929795790452]","[[0.9959977054964201, 0.027095587512305317, 0.08517320411457859], [-0.027683116395541604, 0.9996003961139791, 0.0057243402520409615], [-0.08498406102565091, -0.008059289177914196, 0.9963497539245189]]","[-0.9292313107455297, 0.0648146146413333, 0.268992843830409]","[1580.088297854377, 1680.2648935631312, 1637.6468085824918, 1744.3531914175082]"
13298,160.07999999999998,"[0.14997486133262003, -1.7953784406198905, 2.211584224002236]","[-0.25413387312721525, -0.16998952127824468, 0.06818486625166899]","[0.0036183024212895053, -0.042963042239234264, 0.013797417440379002, -0.9989747903506628]","[[0.9959275321420883, 0.027255637830246014, 0.08593783868539558], [-0.027877450949286755, 0.999592993914165, 0.006043627748899258], [-0.0857381457696673, -0.00841474386203266, 0.9962820853733126]]","[-0.8337760696043758, -0.06323634064341341, 0.42788740141516257]","[1580.5849237778525, 1681.7547713335578, 1635.6603048885897, 1746.3396951114103]"
13299,160.09,"[0.14749525280948986, -1.7971793292743166, 2.212380496813257]","[-0.25199366909311605, -0.1695468276729815, 0.06839166082411517]","[0.0037732772531205907, -0.04334520486941904, 0.013883234583084573, -0.9989565853612837]","[[0.9958569460702438, 0.02741039027464444, 0.08670472628278446], [-0.02806460417690696, 0.9995860843981298, 0.006335137026289491], [-0.0864951851097761, -0.008742223615305508, 0.9962139592327639]]","[-1.0111365036237918, 0.048374639711033146, 0.7728351439592487]","[1580.6717020874494, 1683.0, 1634.9028192595144, 1747.753776565587]"
13300,160.1,"[0.14501215953720856, -1.7989353710770053, 2.213134584252971]","[-0.2513140608968801, -0.16817520303940878, 0.07182590988833207]","[0.003857265724052327, -0.04373407500518463, 0.013953173407952595, -0.9989383001507041]","[[0.9957852456421326, 0.027539330754715076, 0.08748292728374156], [-0.028214106548677606, 0.9995808272775188, 0.00648588266646132], [-0.08726764289362855, -0.008926799195996305, 0.9961448707407055]]","[-1.1381820735688526, 0.12117176854269292, 1.0399344741288576]","[1578.672415133144, 1683.0, 1640.4008583838538, 1746.254311349858]"
13301,160.10999999999999,"[0.14263430296612656, -1.800617226913764, 2.2138594781777194]","[-0.25053060047566506, -0.1669227130060207, 0.07356644037488144]","[0.0039294743489479604, -0.04409262336666693, 0.014002421876296233, -0.9989216535897602]","[[0.9957196835254033, 0.02762812316486825, 0.08820019680425496], [-0.02832116649485681, 0.9995771208587947, 0.006615667000753871], [-0.08798010817391073, -0.0090852810568047, 0.9960809376248888]]","[-1.0741494929494821, 0.045255317277927545, 0.1312883572508614]","[1576.693285605508, 1683.0, 1646.1501789793447, 1743.9264996192783]"
13302,160.12,"[0.14079488207610436, -1.8019195158253392, 2.2144350056748445]","[-0.2492157879420226, -0.1662797662104727, 0.06664118691430784]","[0.003941412275969137, -0.044296032646429624, 0.01394580968880646, -0.9989133910566558]","[[0.9956868734469465, 0.027512134240854115, 0.08860573273341427], [-0.028210489948251587, 0.9995800810019153, 0.006638770921768794], [-0.08838586799139111, -0.009109747086793856, 0.996044775201241]]","[-1.0475137643127166, -0.015578071677458755, -0.7427795694138197]","[1574.8172900381055, 1683.0, 1653.1851623571047, 1737.3605151333688]"
13303,160.13,"[0.13893300800138142, -1.803238766057026, 2.2150169451473105]","[-0.2478740699272555, -0.16560480606344977, 0.060077326681476605]","[0.003956612786732039, -0.04450868428594728, 0.01389355332086798, -0.998904632496951]","[[0.995652065807867, 0.02740446228938405, 0.08902980466059895], [-0.02810887680684964, 0.999582802192111, 0.006667790126589635], [-0.08880991901770899, -0.009141325240063584, 0.9960068178861383]]","[-0.9923896437596826, 0.08190736073808041, 0.3151304534434889]","[1573.0160427741694, 1683.0320855483387, 1659.951871677492, 1730.8395722583064]"
13304,160.14,"[0.13637607250089417, -1.805083071397673, 2.21579737391125]","[-0.24569946507176277, -0.16393883969560347, 0.0647007655071977]","[0.004072809932801645, -0.045007442677502174, 0.013976135827112861, -0.9988805189236661]","[[0.9955578765969347, 0.02755436609589441, 0.09002795968389876], [-0.028287593134242135, 0.9995760408281745, 0.006878440734125205], [-0.08980027110462335, -0.00939456126249227, 0.995915365780753]]","[-0.9411302629510216, 0.17699754813691404, 1.3367853718001594]","[1573.5287061228098, 1684.0574122456194, 1658.4138816315708, 1725.712938771903]"
13305,160.15,"[0.13382890383840354, -1.80691763656974, 2.2165734539991564]","[-0.2433373020759051, -0.1625169515590597, 0.06898340222586345]","[0.004183292889970115, -0.04549420107987984, 0.014056185647655357, -0.9988569810728243]","[[0.9954654698904619, 0.02769960718700772, 0.09100200297689746], [-0.028460869458657046, 0.9995699146754484, 0.0070780727414968105], [-0.09076679841097772, -0.009635972486579027, 0.995825622721578]]","[-0.7533785258807076, -0.1040409543618879, 0.8930565078920125]","[1573.9585880082825, 1685.1242359751523, 1656.7515280496957, 1721.7040038591956]"
13306,160.16,"[0.1313930020301785, -1.8086412387138486, 2.217299992618007]","[-0.23883841844847256, -0.16387567849769963, 0.06938351541305716]","[0.004228678031094857, -0.04584425187570953, 0.014107382325466787, -0.9988400020310019]","[[0.9953985177090621, 0.027794314419725148, 0.09170145642871885], [-0.028569756742760317, 0.9995661451333677, 0.007154060769063216], [-0.09146283411785502, -0.009741030323605744, 0.9957607907454346]]","[-0.5841595201047641, -0.3373912856422146, 0.5780290758107007]","[1573.4453977352912, 1686.6638067941262, 1653.6723864117473, 1730.428238500049]"
13307,160.17,"[0.12897619634752247, -1.8103583465003388, 2.218021920565192]","[-0.2350072553327982, -0.16465823482321493, 0.06900776543913935]","[0.004266436432211004, -0.04617646352556559, 0.014170998976591614, -0.9988236807300034]","[[0.9953338646711394, 0.027914640822248423, 0.09236520985602946], [-0.028702676607432965, 0.999561991278935, 0.007214102246916337], [-0.09212337119077123, -0.009831568716369976, 0.9956990941354683]]","[-1.0568253626468527, 0.07164614326999735, 0.13074758146056276]","[1572.8684922686318, 1687.6712306715795, 1650.6054768058953, 1738.0657538656842]"
13308,160.18,"[0.12668485242466146, -1.812032786284226, 2.218713556347665]","[-0.23556302349059424, -0.161655343739124, 0.06353458576898391]","[0.0042540870656771, -0.046391471785702236, 0.014316214992098696, -0.9988116807936167]","[[0.9952857482803884, 0.028203698797559185, 0.09279449266758848], [-0.028993112237884304, 0.9995538910757509, 0.007169763136854671], [-0.09255088296747911, -0.009826364272390647, 0.9956594617902637]]","[-1.4348296434338002, 0.3897553972128527, -0.333520220986971]","[1571.8729772628349, 1685.1824431570872, 1647.6189317885046, 1738.5635113685826]"
13309,160.19,"[0.12439566347104454, -1.8136994686856496, 2.219400228602317]","[-0.2357331489559262, -0.1587937522597235, 0.05821266293194964]","[0.004262856136920316, -0.046606131658108035, 0.014440149481100287, -0.9987998978346698]","[[0.9952387584318215, 0.02844828918416689, 0.09322351163684206], [-0.02924299012159442, 0.9995466775631991, 0.007169481532321972], [-0.09297728651750783, -0.009861479563837653, 0.9956194503810064]]","[-1.120246064612146, 0.2461319423790655, -0.20595296928454587]","[1570.8769643479914, 1683.0615178260043, 1644.9384821739957, 1738.8154465219873]"
13310,160.2,"[0.12212182684154477, -1.8153108863307443, 2.220051539940197]","[-0.23315589802955844, -0.156938800360554, 0.05396831646412937]","[0.004422076126882763, -0.04681830956406166, 0.014412471182819355, -0.9987896606555524]","[[0.9952006675536735, 0.028375986145743656, 0.09365075313340536], [-0.029204122661840633, 0.9995454662600023, 0.0074839127534837985], [-0.09339582095441763, -0.010182982903165216, 0.9955769966903208]]","[-0.8973781562836958, 0.15722623421583887, -0.1401777356773941]","[1569.8774042543885, 1683.5612978728059, 1644.4387021271941, 1737.3161063815826]"
13311,160.21,"[0.11986069071201147, -1.8169163588885406, 2.220695799815764]","[-0.23070013908740147, -0.15520101678801462, 0.05016236497977979]","[0.004576502533662064, -0.04702806645373089, 0.014392440913592923, -0.9987794316213208]","[[0.9951625160154214, 0.02831929978008611, 0.09407306505042737], [-0.029180196041201017, 0.9995439053332933, 0.007788135863337374], [-0.0938095968812008, -0.010495530534200747, 0.9955349119754427]]","[-1.0277722029274088, 0.0829277989675603, 0.13510231655572902]","[1569.0600623636242, 1684.0600623636242, 1645.141184908859, 1735.3393140001342]"
13312,160.22,"[0.11769077799661261, -1.8184791298863763, 2.2212894114122554]","[-0.22911701615274593, -0.15430481384664635, 0.04950525702247714]","[0.004696498246779549, -0.04722043399875585, 0.014427343861420657, -0.9987692610890616]","[[0.9951241763542457, 0.028375633764923185, 0.09446015193678606], [-0.02926271650687249, 0.9995396009367433, 0.008018905290113029], [-0.09418911995618268, -0.010743967044455306, 0.995496358664473]]","[-1.1185776015971987, 0.009012504509709543, 0.40769168816878043]","[1569.5515324578155, 1684.5515324578155, 1654.4791166984942, 1729.9331429640297]"
13313,160.23,"[0.11548260347441626, -1.8200688856328422, 2.221888686714447]","[-0.2272411029816617, -0.15340931593102622, 0.048737756922906654]","[0.004818842960708129, -0.047418293858389686, 0.014465276025618437, -0.998758762347768]","[[0.9950845478109872, 0.028437639737594438, 0.0948582847603976], [-0.0293516449838676, 0.9995350945009085, 0.008253885844119221], [-0.09457946118619459, -0.010997560681421197, 0.995456593737022]]","[-0.8198346722855392, 0.012342411181267984, 0.2627241727159788]","[1570.7455628870532, 1684.8245734383404, 1662.2544371129468, 1725.4824230445638]"
13314,160.24,"[0.1128754019723419, -1.821940061512069, 2.222547028003576]","[-0.22231172178182904, -0.15252117062936946, 0.046818992760874846]","[0.004965685072377002, -0.047673432291471744, 0.01453479945956255, -0.9987448407608013]","[[0.9950318984327772, 0.02855964944130449, 0.09537153955834626], [-0.029506574445619434, 0.9995280946692001, 0.008533057137947763], [-0.09508283861152089, -0.011304752249570066, 0.9954051031669605]]","[-0.5508616165447221, -0.0007231787739407358, 0.15944437628759545]","[1579.2664958369987, 1682.8196480383533, 1653.7335041630013, 1730.9959678945286]"
13315,160.25,"[0.11033957362827863, -1.8237587676188187, 2.2231845715857155]","[-0.21791191831378107, -0.15138721462803473, 0.04497727082271402]","[0.00511230868887524, -0.04792305742800538, 0.014598574270366111, -0.9987312566038904]","[[0.994980520813741, 0.02867010992556262, 0.0958737755669196], [-0.029650099777109258, 0.9995214882799761, 0.008812428335723198], [-0.09557524589456927, -0.011610861588226227, 0.995354486154935]]","[-1.1006332430868466, 0.23274822868687325, 0.2428420565337568]","[1585.8541528251146, 1681.7472916357947, 1645.9501805576137, 1736.3985555390905]"
13316,160.26,"[0.10850471611956813, -1.8250621570257173, 2.223617856501877]","[-0.21871320942255323, -0.1478390999105511, 0.04389219681118222]","[0.005256786418232264, -0.04811853531654444, 0.01460589064108477, -0.9987209864187115]","[[0.9949425170341822, 0.028668521291341537, 0.09626754220782223], [-0.0296803167430105, 0.9995180363093075, 0.009094497704733579], [-0.09596042201762926, -0.011905753963304072, 0.9953139135101271]]","[-1.4948353301456438, 0.3977275894518641, 0.29857082070243735]","[1573.4546989186279, 1689.8338920095905, 1645.4110738660272, 1740.7114090717816]"
13317,160.27,"[0.10661259066925953, -1.826398980037942, 2.22405744822869]","[-0.21841003865703632, -0.14504551754101563, 0.04271578724917262]","[0.0054017858363638125, -0.048333985423041445, 0.0145931207503103, -0.9987100068883032]","[[0.9949017238289487, 0.02862641177438208, 0.09670092765552449], [-0.029670771125874882, 0.9995157135422544, 0.00937894776844372], [-0.096385612003615, -0.012200322510932449, 0.9952692835949711]]","[-1.0326827434260242, 0.08750656087712827, 0.25679843326238405]","[1565.7372364204473, 1694.494395102279, 1645.5790788068157, 1743.4209211931843]"
